count_mutex,files_operations,count_file_read,count_file_written,count_file_exists,count_file_deleted,count_file_copied,count_regkey_written,count_regkey_deleted,count_file_opened,count_dll_loaded,label
0,4,1,0,0,3,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,1,1,0,0,0,0,0,0,1,1,1
0,3,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0,0,0,4,1,0,0,17,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
18,34,3,2,6,1,0,26,0,3,18,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,1,5,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,1
0,9,1,2,4,0,0,0,0,3,6,1
0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,13,1,0,4,0,0,0,0,3,12,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,6,0,1,4,3,0,0,0,1,17,1
0,3,1,0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,1,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,1,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,1,0,0,0,0,0,1,11,1
0,14,1,0,5,0,0,0,0,4,15,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,0,0,0,0,0,3,3,1
0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,0,0,3,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0,1,5,1
0,1,0,0,0,0,0,0,0,1,13,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,1,1,0,4,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,1,1,0,0,0,0,0,0,1,1,1
0,1,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,6,0,0,6,1
0,5,0,1,3,2,0,0,0,0,7,1
0,1,1,0,0,0,0,0,0,1,0,1
0,57,1,0,26,0,0,115,7,4,25,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,0,0,0,2,5,1
0,1,1,0,0,0,0,0,0,1,1,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,22,1
0,10,1,2,4,0,0,0,0,3,7,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,1,1
2,5,1,1,0,3,0,0,0,1,1,1
5,11,0,2,0,0,0,1,0,9,1,1
1,3,0,0,0,0,4,1,0,0,17,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,6,1,0,3,0,0,0,0,2,7,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,1,0,0,0,0,1,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,1,1
1,3,0,0,0,0,4,1,0,0,2,1
0,3,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,0,0,0,0,0,2,3,1
0,2,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0
2,5,1,1,0,3,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,6,1,1,2,0,0,0,0,3,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,3,1
0,33,1,0,17,3,0,0,0,8,24,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,14,1,1,6,0,2,0,0,3,13,1
0,1,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,1,0,0,0,0,1,4,1
1,5,0,1,1,0,4,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,11,1,2,4,0,0,0,0,3,8,1
0,0,0,0,0,0,0,0,0,0,0,1
1,6,1,1,4,0,0,0,0,2,6,1
0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,0,1,1,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,7,1,2,1,0,0,1,0,2,13,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,8,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,6,0,0,6,1
1,5,0,1,1,0,4,0,0,0,0,1
0,5,0,0,5,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
6,7,1,1,3,0,2,0,0,4,22,1
0,0,0,0,0,0,0,0,0,0,0,1
0,11,1,1,8,1,0,1,0,2,8,1
0,2,1,0,0,0,0,0,0,1,1,1
0,7,2,3,1,1,2,14,0,2,19,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,11,1
0,3,1,0,1,0,0,0,0,1,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,0,0,0,2,19,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,1,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,0,0,0,0,0,0,2,3,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,59,9,9,5,0,70,12,0,16,29,1
0,0,0,0,0,0,0,0,0,0,0,1
0,124,2,0,114,0,0,0,0,10,6,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,1
0,12,3,4,4,0,0,1,0,9,9,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,4,1,0,1,0,0,11,0,2,23,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,0,0,0,2,19,1
0,0,0,0,0,0,0,0,0,0,0,1
0,23,4,3,13,6,0,0,0,7,21,1
5,14,0,2,0,0,0,1,0,10,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0,0,0,0,0,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,13,1,0,3,0,0,0,0,3,10,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,11,1,2,4,0,0,0,0,3,7,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,13,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,2,1,0,0,1,0,3,8,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,1,1
0,1,1,0,0,0,0,0,0,1,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,0,5,0,0,0,0,0,7,1
1,3,0,0,1,0,2,0,0,2,6,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,1,0,0,0,0,1,7,1
0,3,1,0,1,0,0,0,0,1,0,1
1,3,0,0,1,0,2,0,0,2,6,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,0,0,0,2,2,1
1,3,0,0,1,0,2,0,0,2,6,1
0,10,1,2,4,0,0,0,0,3,7,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,1,0,0,0,0,1,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,17,2,0,4,0,10,4,0,7,15,1
0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,1,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,0,0,0,0,0,0,1,1
0,14,2,1,8,1,2,0,0,4,20,1
0,1,1,0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,2,1
0,4,1,1,1,0,0,0,0,2,14,1
0,2,1,0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,0,0,0,2,1,1
0,4,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,4,0,0,5,0,0,5,1
1,7,1,1,1,0,8,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,1,1,0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,5,2,2,1,0,0,1,0,3,8,1
0,0,0,0,0,0,0,12,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,1
0,10,1,0,7,1,0,1,0,1,9,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,1,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,0,0,0,2,14,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
6,6,2,0,0,0,0,2,0,3,28,1
0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0,1,0,2,0,0,2,6,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,0,0,0,2,1,1
0,3,1,1,0,0,0,0,0,1,12,1
1,1,1,0,0,0,0,0,0,1,4,1
0,17,4,2,1,1,0,1,0,14,10,1
0,225,1,2,218,0,0,0,0,3,8,1
0,2,1,0,0,0,0,0,0,2,14,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,2,1,0,0,1,0,3,8,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,1,1
0,7,0,0,2,0,0,0,0,4,11,1
1,36,2,1,19,2,0,0,0,13,65,1
0,7,1,1,4,0,0,0,0,1,6,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,5,1,0,4,0,0,0,0,1,4,1
0,3,1,1,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,1,13,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,1,1,1,2,0,0,2,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,9,1
1,7,1,1,1,1,2,0,0,3,4,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,27,14,3,10,0,0,1,0,22,16,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,9,1
0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
1,10,2,2,5,0,0,3,0,6,22,1
0,1,0,0,0,0,0,0,0,1,11,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,0,1,0,0,0,0,1,0,1
0,10,0,0,8,0,2,2,0,4,6,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0,0,0,4,1,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,4,1,0,0,3,0,0,0,1,1,1
0,25,4,2,4,0,66,4,0,9,15,1
0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,0,0,0,2,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,9,3,3,2,0,0,1,0,6,13,1
1,6,0,1,1,1,2,0,0,2,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,1,0,0,0,0,1,7,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,0,0,0,1,4,1
0,2,1,0,0,0,0,0,0,2,14,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,0,5,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,0,0,0,0,0,2,3,1
0,0,0,0,0,0,0,0,0,0,0,1
2,3,1,0,0,0,0,0,0,2,9,1
0,2,1,0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,9,1,2,4,0,0,0,0,3,7,1
0,206,3,0,160,0,0,0,0,26,19,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,6,0,0,5,0,0,0,0,1,12,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,0,0,0,0,0,0,3,3,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,10,1,3,5,0,0,4,1,3,8,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,0,0,0,1,3,1
0,3,1,0,1,0,0,0,0,1,4,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,1,0,2,0,0,2,6,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
2,30,1,0,0,0,0,7,0,5,38,1
0,0,0,0,0,0,0,0,0,0,0,1
0,10,1,2,4,0,0,0,0,3,7,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,0,0,0,2,19,1
0,3,1,1,0,0,0,0,0,1,12,1
0,4,2,1,0,1,0,0,0,3,4,1
0,2,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
